,sumdid,company,lat,lon,geometry,index_right,zip,objectid,po_name,shape_stlength,shape_starea
2946,Powered563753,Lyft,36.121618,-86.820035,POINT (-86.820035 36.121618),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2947,Powered564155,Lyft,36.118842,-86.823703,POINT (-86.823703 36.118842),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2948,Powered564802,Lyft,36.12517,-86.813713,POINT (-86.813713 36.12517),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2950,Powered565087,Lyft,36.127817,-86.815366,POINT (-86.815366 36.127817),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2951,Powered565417,Lyft,36.11925,-86.834933,POINT (-86.834933 36.11925),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2955,Powered566764,Lyft,36.12518,-86.814974,POINT (-86.814974 36.12518),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2956,Powered567033,Lyft,36.126544,-86.814853,POINT (-86.814853 36.126544),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2960,Powered568519,Lyft,36.123185,-86.818196,POINT (-86.818196 36.123185),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2963,Powered569373,Lyft,36.114156,-86.820562,POINT (-86.820562 36.114156),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2965,Powered56e2b63f-2471-57e5-adb7-e86a1159456e,Jump,36.1127,-86.8231,POINT (-86.8231 36.1127),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2969,Powered570380,Lyft,36.12314,-86.817845,POINT (-86.817845 36.12314),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2973,Powered571124,Lyft,36.125147,-86.826789,POINT (-86.826789 36.125147),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2978,Powered5732434,Spin,36.12385,-86.82959,POINT (-86.82959 36.12385),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2980,Powered5744d1db-3bbe-55e5-9a23-a93828ba54fc,Jump,36.1185,-86.8225,POINT (-86.8225 36.1185),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2981,Powered5745988,Spin,36.12047,-86.81409,POINT (-86.81409 36.12047),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2988,Powered576125,Lyft,36.107957,-86.825976,POINT (-86.825976 36.107957),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2990,Powered576Z23XBXXADT,Lime,36.114863,-86.838547,POINT (-86.838547 36.114863),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2991,Powered577,Gotcha,36.121111,-86.815571,POINT (-86.815571 36.121111),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2992,Powered5774825,Spin,36.125814,-86.81279,POINT (-86.81279 36.125814),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2993,Powered577651,Lyft,36.122623,-86.809968,POINT (-86.809968 36.122623),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
2998,Powered579591,Lyft,36.122539,-86.820574,POINT (-86.820574 36.122539),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3001,Powered57FI9,Bird,36.123376,-86.835425,POINT (-86.835425 36.123376),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3002,Powered57L4N,Bird,36.121633,-86.831354,POINT (-86.831354 36.121633),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3004,Powered57MTR,Bird,36.120528,-86.816045,POINT (-86.816045 36.120528),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3007,Powered5805746,Spin,36.121166,-86.812753,POINT (-86.812753 36.121166),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3009,Powered581025,Lyft,36.120589,-86.815557,POINT (-86.815557 36.120589),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3013,Powered581972,Lyft,36.124918,-86.815244,POINT (-86.815244 36.124918),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3015,Powered582321,Lyft,36.125085,-86.814151,POINT (-86.814151 36.125085),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3017,Powered582981,Lyft,36.122766,-86.817639,POINT (-86.817639 36.122766),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3019,Powered583191,Lyft,36.084479,-86.835455,POINT (-86.835455 36.084479),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3023,Powered584081,Lyft,36.122327,-86.821248,POINT (-86.821248 36.122327),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3026,Powered5846810,Spin,36.120036,-86.82226,POINT (-86.82226 36.120036),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3028,Powered585413,Lyft,36.116708,-86.814033,POINT (-86.814033 36.116708),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3031,Powered585880,Lyft,36.123759,-86.828068,POINT (-86.828068 36.123759),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3032,Powered586079,Lyft,36.120926,-86.82322,POINT (-86.82322 36.120926),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3034,Powered586353,Lyft,36.127827,-86.815831,POINT (-86.815831 36.127827),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3038,Powered588344,Lyft,36.122602,-86.814558,POINT (-86.814558 36.122602),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3045,Powered58d12124-c48e-5574-bd4f-b9dcb77cdfcb,Jump,36.1196,-86.8289,POINT (-86.8289 36.1196),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3048,Powered58MFZ,Bird,36.124214,-86.819391,POINT (-86.819391 36.124214),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3057,Powered591,Gotcha,36.121148,-86.815623,POINT (-86.815623 36.121148),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3058,Powered5914352,Spin,36.110124,-86.81664,POINT (-86.81664 36.110124),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3063,Powered592318,Lyft,36.105293,-86.817639,POINT (-86.817639 36.105293),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3065,Powered592680,Lyft,36.125325,-86.814572,POINT (-86.814572 36.125325),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3066,Powered592MA,Bird,36.123224,-86.820189,POINT (-86.820189 36.123224),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3070,Powered594,Gotcha,36.120591,-86.814511,POINT (-86.814511 36.120591),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3071,Powered594191,Lyft,36.122195,-86.814149,POINT (-86.814149 36.122195),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
3072,Powered594213,Lyft,36.122708,-86.813435,POINT (-86.813435 36.122708),44,37215,38,NASHVILLE,158698.30754566603,424774478.15600586
