"companyname","sumdid","avg_trips_per_day"
"Bird","PoweredS6IHC","0.8587"
"Lyft","Powered315190","0.8587"
"Lyft","Powered444502","0.8587"
"Bolt Mobility","Powered-079ce993-98bd-417a-acfe-76e2861ebf9b","0.8587"
"Bird","PoweredQRY1C","0.8587"
"SPIN","Powered2263159","0.8587"
"Bolt Mobility","Powered-63ddceb6-184f-3ac3-8922-bce3404144c6","0.8587"
"Bird","PoweredQKG4E","0.8587"
"Bird","PoweredX76D2","0.8587"
"Bird","Powered9HK93","0.8587"
"SPIN","Powered7979460","0.8587"
"Bird","PoweredUW5JM","0.8478"
"SPIN","Powered8566138","0.8478"
"Lyft","Powered958352","0.8478"
"Lime","PoweredLSKG3VE3DA4SH","0.8478"
"Lyft","Powered288151","0.8478"
"Lyft","Powered899596","0.8478"
"Lyft","Powered518084","0.8478"
"SPIN","Powered4616575","0.8478"
"Bird","PoweredPKTX4","0.8478"
"Lime","Powered35KNTDDNHVG2V","0.8478"
"Bird","PoweredJJI18","0.8478"
"Bird","PoweredPSP8C","0.8478"
"Bird","Powered9ZYHJ","0.8478"
"Bird","PoweredBP1PJ","0.8478"
"Bolt Mobility","Powered-55c83dac-fbe3-5cdd-9bce-615988c03525","0.8478"
"Bird","Powered2LGVB","0.8478"
"Bird","PoweredPKYQ2","0.8478"
"Bolt Mobility","Powered-721c80e9-24d6-a148-b662-b1e48885d627","0.8478"
"Lyft","Powered718195","0.8478"
"Lyft","Powered359972","0.8478"
"Bird","PoweredJRIUQ","0.8478"
"Bird","PoweredY792J","0.8478"
"Bird","Powered3X5VP","0.8478"
"Lyft","Powered326338","0.8478"
"Bird","PoweredUQGEQ","0.8478"
"Lyft","Powered585413","0.8478"
"Bird","PoweredNHD1X","0.8478"
"Bird","Powered15XF4","0.8478"
"Bird","PoweredXM1PU","0.8478"
"Bolt Mobility","Powered-501f4535-9e7e-a8a6-b3b0-0387913d8927","0.8478"
"Bird","PoweredM76B1","0.8478"
"Bird","PoweredJHD82","0.8478"
"Bird","PoweredX1Y3F","0.8478"
"SPIN","Powered3923934","0.8478"
"Bolt Mobility","Powered-d385302f-8c36-67a0-6e9f-fb3577f27d13","0.8478"
"Bird","Powered73YE6","0.8478"
"Bird","PoweredV9P46","0.8478"
"Lime","PoweredE4I6NOX2CD7O3","0.8478"
"Bird","Powered75TH1","0.8478"
"Bird","PoweredS3R37","0.8478"
"SPIN","Powered7451796","0.8478"
"Lyft","Powered833718","0.8478"
"Bird","Powered1EUQX","0.8478"
"Bird","PoweredUDF2B","0.8478"
"Bird","PoweredNM176","0.8478"
"Lime","PoweredEXPZ2BAVF7DPF","0.8478"
"Lyft","Powered754129","0.8478"
"Lyft","Powered104259","0.8478"
"Bird","PoweredL8FCJ","0.8478"
"Bird","PoweredP54KE","0.8478"
"Lime","PoweredTDSXRLIJ4XYQY","0.8478"
"Bird","Powered16YG4","0.8478"
"Bird","Powered264IR","0.8478"
"Lyft","Powered420142","0.8478"
"SPIN","Powered9375489","0.8478"
"SPIN","Powered4729918","0.8478"
"SPIN","Powered5919776","0.8478"
"Lyft","Powered850778","0.8370"
"Lyft","Powered858302","0.8370"
"Bird","PoweredN8ITG","0.8370"
"Bird","Powered7BTUY","0.8370"
"Lyft","Powered872143","0.8370"
"Lyft","Powered827710","0.8370"
"Bird","PoweredDNL3P","0.8370"
"SPIN","Powered3973718","0.8370"
"Bird","PoweredYTJ3T","0.8370"
"Bird","PoweredUHZCQ","0.8370"
"Bird","PoweredXW34W","0.8370"
"SPIN","Powered3689962","0.8370"
"SPIN","Powered3006619","0.8370"
"Bird","PoweredJSUHU","0.8370"
"Bird","PoweredBUPIM","0.8370"
"Lyft","Powered544121","0.8370"
"Lime","PoweredVCPDGMUMTUXOC","0.8370"
"Bird","PoweredIP99A","0.8370"
"Lyft","Powered839489","0.8370"
"Lyft","Powered154492","0.8370"
"Lyft","Powered333489","0.8370"
"Lime","Powered3R37VFAQJ7GTV","0.8370"
"Bird","Powered3YEXC","0.8370"
"Lyft","Powered929790","0.8370"
"Lyft","Powered607387","0.8370"
"Bird","PoweredRF6R9","0.8370"
"Bird","Powered8TZYY","0.8370"
"Bird","PoweredV6R8E","0.8370"
"Lyft","Powered689682","0.8370"
"Bolt Mobility","Powered-0ef64718-9c36-353e-8bf0-39719364d924","0.8370"
"Bird","PoweredH1FDP","0.8370"
"Lime","PoweredMQPXEE77YOT2G","0.8370"
"Bird","Powered5QM3S","0.8370"
"Lyft","Powered553364","0.8370"
"Lime","PoweredLODAWNL6AGDXU","0.8370"
"Lime","PoweredPSAPWL4P7RAOY","0.8370"
"Bird","PoweredAG5FX","0.8370"
"Bird","Powered2L7YB","0.8370"
"Lime","Powered5TA5VVHXTRX25","0.8370"
"Bolt Mobility","Powered-1c5beb0b-1f45-9cbe-30f2-ee7e538710ed","0.8370"
"Lyft","Powered567033","0.8370"
"Bird","PoweredQXHEX","0.8370"
"SPIN","Powered6927978","0.8370"
"Lyft","Powered658939","0.8370"
"SPIN","Powered8229067","0.8370"
"Bird","PoweredB78GG","0.8370"
"Bird","PoweredXM6SH","0.8370"
"SPIN","Powered2108508","0.8370"
"Lyft","Powered199703","0.8370"
"Bird","PoweredJK1DE","0.8370"
"Lime","PoweredH3GTAJWUORA6K","0.8370"
"Bird","Powered1JQW4","0.8370"
"Lime","PoweredIMEBTJWG6Y5CA","0.8370"
"Bird","Powered8U1A6","0.8370"
"Bird","PoweredUF71S","0.8370"
"Bird","PoweredD5VMA","0.8370"
"Bird","PoweredRI7UC","0.8261"
"Lime","Powered6PIVYNFJLQVYL","0.8261"
"SPIN","Powered5412011","0.8261"
"Bolt Mobility","Powered-9550ba58-b099-8a8a-0843-86b975a96bda","0.8261"
"SPIN","Powered7549353","0.8261"
"SPIN","Powered1941109","0.8261"
"SPIN","Powered2804187","0.8261"
"Lime","PoweredF373JJDJRLUVK","0.8261"
"Lyft","Powered404899","0.8261"
"Bird","PoweredYQFCV","0.8261"
"Bird","PoweredS8MH8","0.8261"
"Lyft","Powered152130","0.8261"
"SPIN","Powered7739412","0.8261"
"Bolt Mobility","Powered-35bf9bb3-b4da-b849-ef33-38418c92c2b0","0.8261"
"Lime","PoweredIVMV3FHEDYV6J","0.8261"
"Lyft","Powered889438","0.8261"
"Lyft","Powered367322","0.8261"
"Bird","PoweredH1XZK","0.8261"
"Bird","PoweredI9EB5","0.8261"
"Lyft","Powered690072","0.8261"
"Bird","Powered1CZZI","0.8261"
"Lyft","Powered393600","0.8261"
"SPIN","Powered4353788","0.8261"
"Bird","PoweredAC7JS","0.8261"
"Lyft","Powered635135","0.8261"
"Lyft","Powered217673","0.8261"
"Bolt Mobility","Powered-9c240de5-ce7d-c3f1-580b-97789cfe4417","0.8261"
"SPIN","Powered2398188","0.8261"
"Bird","Powered7CTUD","0.8261"
"Bird","PoweredIGWXS","0.8261"
"SPIN","Powered6664884","0.8261"
"Lyft","Powered716193","0.8261"
"Bird","PoweredSSICD","0.8261"
"Bird","PoweredAUFRD","0.8261"
"Lyft","Powered922846","0.8261"
"Bolt Mobility","Powered-72a04621-3a01-05f2-3c9b-abae6d7387ce","0.8261"
"Bird","PoweredJUWPM","0.8261"
"Bird","PoweredS1H3W","0.8261"
"SPIN","Powered6640008","0.8261"
"Bird","PoweredV33KI","0.8261"
"Lyft","Powered312292","0.8261"
"Bird","PoweredBV1DT","0.8261"
"SPIN","Powered6661149","0.8261"
"Lyft","Powered620897","0.8261"
"Bird","PoweredMWV58","0.8261"
"Bird","PoweredXBMJL","0.8261"
"Lime","PoweredMBYRGTFM2QXWI","0.8261"
"Bird","PoweredJZ3XA","0.8261"
"Bird","PoweredM39RY","0.8261"
"Lime","PoweredHMVNSTCAY3NES","0.8261"
"SPIN","Powered7331723","0.8261"
"Lyft","Powered440133","0.8261"
"Bird","PoweredA34AY","0.8261"
"Lyft","Powered477664","0.8261"
"Bird","PoweredNQ6SQ","0.8261"
"SPIN","Powered6954222","0.8261"
"Bird","Powered964Q3","0.8261"
"Bird","PoweredZP6WH","0.8152"
"Bolt Mobility","Powered-9285726f-0ea1-957d-f81f-b8a225901f99","0.8152"
"Lyft","Powered753883","0.8152"
"Bird","PoweredW8BN3","0.8152"
"Lyft","Powered341619","0.8152"
"Bird","PoweredID59N","0.8152"
"Bird","PoweredBGY9T","0.8152"
"Lime","PoweredHDFSR2UQQUUT3","0.8152"
"Bird","PoweredM639T","0.8152"
"SPIN","Powered5730775","0.8152"
"Bolt Mobility","Powered-0e66b4be-c897-5140-f34c-b78d3beea648","0.8152"
"Bird","PoweredQ6PS9","0.8152"
"Lyft","Powered671274","0.8152"
"Lyft","Powered978743","0.8152"
"Bird","PoweredZSBES","0.8152"
"SPIN","Powered9267995","0.8152"
"Lyft","Powered859498","0.8152"
"Lime","Powered4CP3VIBFH24BE","0.8152"
"Lyft","Powered502227","0.8152"
"Lyft","Powered755666","0.8152"
"Lyft","Powered687855","0.8152"
"Bird","PoweredQ51H4","0.8152"
"Bird","PoweredYB6VI","0.8152"
"SPIN","Powered2647729","0.8152"
"Lime","Powered4NJJEU6ZJTDB2","0.8152"
"Lyft","Powered707354","0.8152"
"Lime","PoweredK4ROWMTMBSC2I","0.8152"
"Bird","PoweredWYF9U","0.8152"
"Bird","PoweredH55IK","0.8152"
"Bird","PoweredLRLP8","0.8152"
"Bird","Powered6K5G6","0.8152"
"Bird","PoweredMR1WY","0.8152"
"Bolt Mobility","Powered-23fe9f5f-c8b4-9a26-5514-2d5d10d44dd0","0.8152"
"Lyft","Powered392189","0.8152"
"Bird","PoweredF8GJP","0.8152"
"SPIN","Powered2277126","0.8152"
"Lyft","Powered049255","0.8152"
"Lime","PoweredA2NJFVJD4L3ES","0.8152"
"Lime","PoweredRQTFW7FJNFPNJ","0.8152"
"Bird","PoweredEPGHL","0.8152"
"SPIN","Powered5934670","0.8152"
"Lyft","Powered815197","0.8152"
"Lyft","Powered738798","0.8152"
"Lyft","Powered416613","0.8152"
"Bird","PoweredZ5W3E","0.8152"
"Bird","Powered4LDN7","0.8152"
"Lyft","Powered312598","0.8152"
"Lyft","Powered640620","0.8152"
"Bird","PoweredNAAC8","0.8152"
"SPIN","Powered8580205","0.8152"
"Bird","PoweredG65EY","0.8152"
"Bird","PoweredPTTMG","0.8152"
"Lyft","Powered746906","0.8152"
"SPIN","Powered9649286","0.8152"
"SPIN","Powered1676330","0.8152"
"Bolt Mobility","Powered-bae6a12e-3ef8-0f7a-97e4-264f170da5ee","0.8152"
"SPIN","Powered1098749","0.8152"
"Bird","Powered72B2Z","0.8152"
"Bird","Powered91XND","0.8152"
"Bird","Powered14477","0.8152"
"Lyft","Powered889417","0.8152"
"Bird","PoweredP2DQ2","0.8152"
"Lime","PoweredCO3IKTWMNXGI2","0.8152"
"Bird","PoweredNN5QU","0.8152"
"SPIN","Powered9299179","0.8152"
"Bird","PoweredFZIK5","0.8152"
"Lime","PoweredHGGGLCP6XSIMP","0.8152"
"Bird","PoweredKP479","0.8152"
"Bird","PoweredBY4EU","0.8152"
"Lyft","Powered565087","0.8152"
"Bird","PoweredMU1C4","0.8152"
"Lyft","Powered633835","0.8152"
"Bird","PoweredSZYQT","0.8043"
"Lime","PoweredCZ3KVVNYCWDW7","0.8043"
"Bird","PoweredPGT9N","0.8043"
"SPIN","Powered8546104","0.8043"
"Lime","PoweredICTPU647223BC","0.8043"
"SPIN","Powered8506422","0.8043"
"Bird","PoweredYUJHX","0.8043"
"SPIN","Powered3689165","0.8043"
"Lyft","Powered892995","0.8043"
"Lyft","Powered465413","0.8043"
"Bird","PoweredTDTF6","0.8043"
"SPIN","Powered9439811","0.8043"
"Bolt Mobility","Powered-ec429e81-4e77-5ee5-1f97-36072a62eb5f","0.8043"
"SPIN","Powered4811470","0.8043"
"Bolt Mobility","Powered-413ac471-9679-8068-0f27-7ae8eddfcf67","0.8043"
"Bird","PoweredUJAR4","0.8043"
"Bird","Powered4EYMH","0.8043"
"Bird","Powered366LL","0.8043"
"Lyft","Powered151697","0.8043"
"Bird","PoweredXYYJI","0.8043"
"Lyft","Powered914946","0.8043"
"SPIN","Powered5743469","0.8043"
"Bolt Mobility","Powered-9b20f3b4-4a3d-ab88-a230-ca90d32c8fc2","0.8043"
"Lyft","Powered507902","0.8043"
"Bird","Powered3DZ3C","0.8043"
"Bird","Powered1VT6F","0.8043"
"Bird","PoweredCFZ3G","0.8043"
"Bird","Powered57FI9","0.8043"
"SPIN","Powered1487476","0.8043"
"Lyft","Powered962561","0.8043"
"Bird","PoweredJ3BT3","0.8043"
"Bird","Powered2WLYW","0.8043"
"Bolt Mobility","Powered-6411c907-be21-0f02-210a-db4e638b5382","0.8043"
"SPIN","Powered9876847","0.8043"
"Bird","PoweredI9ULK","0.8043"
"Lime","PoweredUWS2EWKUNBOA7","0.8043"
"Bird","PoweredCJJJE","0.8043"
"Lyft","Powered866353","0.8043"
"Bird","PoweredY8JRK","0.8043"
"Lyft","Powered165398","0.8043"
"Bird","PoweredCF57R","0.8043"
"Bird","PoweredTQ8YP","0.8043"
"Bird","PoweredHSVWN","0.8043"
"Bird","PoweredTERIT","0.8043"
"Lyft","Powered194020","0.8043"
"Bird","PoweredY1G1X","0.8043"
"SPIN","Powered9129274","0.8043"
"Bird","PoweredMRVMV","0.8043"
"Bird","PoweredDPV5Z","0.8043"
"Bird","PoweredRAE41","0.8043"
"Bolt Mobility","Powered-cc9c0b7e-2b9e-def9-e48b-1a8a489c4daf","0.8043"
"Bird","PoweredEVLBD","0.8043"
"Bird","PoweredE4NKI","0.8043"
"Bird","Powered4819J","0.8043"
"Lime","PoweredMHGQUNVMO3LKW","0.8043"
"Bird","Powered4FWP3","0.8043"
"SPIN","Powered9642505","0.8043"
"Bird","PoweredLN72F","0.8043"
"SPIN","Powered8368304","0.8043"
"Bird","PoweredH4LEJ","0.8043"
"Bird","PoweredPYZBL","0.8043"
"Bolt Mobility","Powered-89546864-4822-5b58-31b5-80cd06366f60","0.8043"
"Lyft","Powered218677","0.7935"
"Bolt Mobility","Powered-d0771454-551d-9be4-5f1b-18ab34553f98","0.7935"
"Lyft","Powered635347","0.7935"
"SPIN","Powered7302465","0.7935"
"Bird","PoweredUPW8F","0.7935"
"Lime","PoweredBJNWRVWSZEGQC","0.7935"
"Lime","PoweredIPC6WR4D2WDY7","0.7935"
"Lime","PoweredK4TL3TB75SOHQ","0.7935"
"Lime","Powered34HPJ7KMFXQFA","0.7935"
"Lime","PoweredFDOKROHDUBAK3","0.7935"
"Bird","PoweredNFMKY","0.7935"
"Bird","PoweredFPNEH","0.7935"
"Bird","PoweredKQ187","0.7935"
"Bird","PoweredAZVLL","0.7935"
"Bird","Powered3ET2X","0.7935"
"Bolt Mobility","Powered-7641e50f-57d9-3d4f-9742-d6238394b50d","0.7935"
"SPIN","Powered9531229","0.7935"
"Bolt Mobility","Powered-112d666d-debc-1f39-8cb8-cd5f22a0c790","0.7935"
"Bird","PoweredGK9VY","0.7935"
"Bird","PoweredUYV13","0.7935"
"Bolt Mobility","Powered-fab97df0-bf80-4f5a-6f27-84bfb0e12033","0.7935"
"Lyft","Powered249442","0.7935"
"Bird","PoweredU9NLT","0.7935"
"Bird","Powered4K92I","0.7935"
"Lime","PoweredYQ6W7ZZHZTRUD","0.7935"
"Bolt Mobility","Powered-55db5b6b-8d30-d46d-c440-9b9fa0b1816d","0.7935"
"Lyft","Powered898076","0.7935"
"SPIN","Powered2624133","0.7935"
"Lime","Powered3ED4TWSERVGTU","0.7935"
"Lyft","Powered942417","0.7935"
"Lyft","Powered010653","0.7935"
"Lyft","Powered403609","0.7935"
"Lime","PoweredPDF7YGBAFG5W3","0.7935"
"Bird","PoweredJHYH1","0.7935"
"Lime","Powered2QTOFIQINRR6M","0.7935"
"Bird","PoweredDEB7M","0.7935"
"Bird","Powered1PKRZ","0.7935"
"Bird","PoweredQ9PMB","0.7935"
"SPIN","Powered3314677","0.7935"
"Bird","Powered93A21","0.7935"
"SPIN","Powered5856322","0.7935"
"Bird","PoweredFT8VS","0.7935"
"Bird","PoweredKDARL","0.7935"
"Lyft","Powered447401","0.7935"
"Bird","PoweredIX7MH","0.7935"
"Bird","PoweredSWZNC","0.7935"
"Bolt Mobility","Powered-eae8ffc3-80e2-ea02-1953-75feb4aee731","0.7935"
"Bird","PoweredGDLGL","0.7935"
"Bolt Mobility","Powered-baf792e5-2faf-33ec-37c8-38a70a509701","0.7935"
"Bird","PoweredL5LJY","0.7935"
"Bird","PoweredBMI2Y","0.7935"
"Bird","Powered5R7MI","0.7935"
"Lyft","Powered305588","0.7935"
"Bird","Powered3LAIX","0.7826"
"Bird","PoweredHEFIV","0.7826"
"Bird","PoweredVCHCA","0.7826"
"SPIN","Powered2354205","0.7826"
"SPIN","Powered1058421","0.7826"
"Bird","PoweredGGRXM","0.7826"
"Lime","PoweredF6BCS2V3MMICJ","0.7826"
"SPIN","Powered4390788","0.7826"
"Bird","PoweredV72Z5","0.7826"
"Lime","PoweredJWQRCCLDFYYH2","0.7826"
"Bolt Mobility","Powered-40d728a6-1adb-3e5b-e813-5040890b64b5","0.7826"
"Lyft","Powered280772","0.7826"
"Bird","Powered9U92Q","0.7826"
"Lime","PoweredCPYYZZ4YDZMIY","0.7826"
"Lyft","Powered329059","0.7826"
"Lime","PoweredVH5GQFMEIDYL7","0.7826"
"Bolt Mobility","Powered-a31dc125-5151-18b2-ac70-0301656484bd","0.7826"
"Bolt Mobility","Powered-a5530bc9-d4c0-7ad4-7e21-87bcca195865","0.7826"
"Lime","PoweredFN5ME2LES6Y4O","0.7826"
"Bird","PoweredJ5EAR","0.7826"
"Bird","PoweredCP47V","0.7826"
"Bird","Powered6HE1U","0.7826"
"Lyft","Powered010025","0.7826"
"Lyft","Powered307257","0.7826"
"Lyft","Powered360081","0.7826"
"Bolt Mobility","Powered-f4909631-d138-c9ee-cbec-8efc5568b77d","0.7826"
"Bird","PoweredHM2KY","0.7826"
"Bird","Powered1GYG9","0.7826"
"Bird","PoweredVX7S1","0.7826"
"Lyft","Powered366919","0.7826"
"Bolt Mobility","Powered-6b5364b3-4ab6-869a-e1b6-5de1c9407a51","0.7826"
"Bird","PoweredZWNFV","0.7826"
"Bird","Powered2ZJMT","0.7826"
"SPIN","Powered3209396","0.7826"
"Lyft","Powered661244","0.7826"
"SPIN","Powered8694566","0.7826"
"Lyft","Powered343237","0.7826"
"Bird","PoweredB4IR1","0.7826"
"Bird","Powered92HW3","0.7826"
"Bird","PoweredNRYJE","0.7826"
"Lyft","Powered974900","0.7826"
"Lyft","Powered902144","0.7826"
"Lime","PoweredB3JE7KZRZOEDC","0.7826"
"Bird","PoweredX97K7","0.7826"
"Bird","Powered77IB7","0.7826"
"Bird","PoweredV8SI8","0.7826"
"SPIN","Powered7370232","0.7826"
"Lyft","Powered019515","0.7826"
"Bird","Powered16M4W","0.7826"
"Lyft","Powered288965","0.7826"
"Bird","Powered58MFZ","0.7826"
"Bird","Powered4UZ42","0.7826"
"Bird","PoweredZ7Z8D","0.7826"
"Bird","PoweredLFHZJ","0.7826"
"Bird","PoweredRMWA1","0.7826"
"Bird","PoweredRP9LL","0.7826"
"Bird","PoweredAZRVL","0.7826"
"Bird","Powered1YCQ7","0.7826"
"Bird","PoweredPIGFH","0.7826"
"Bird","PoweredBG5RB","0.7826"
"Bird","PoweredX7FAH","0.7826"
"Bird","PoweredTCI56","0.7826"
"Bird","PoweredEUERJ","0.7826"
"Bird","PoweredPIT6E","0.7826"
"Lyft","Powered589932","0.7826"
"Bird","PoweredXVN88","0.7826"
"Bird","PoweredUGPS9","0.7826"
"Bird","PoweredNLUAV","0.7826"
"Bird","PoweredBBSEJ","0.7826"
"Bolt Mobility","Powered-a878a0e8-aaa5-dbac-a7a9-18461bd85ec5","0.7826"
"Bird","Powered94TRF","0.7826"
"SPIN","Powered3208263","0.7826"
"Bolt Mobility","Powered-54e95d73-d46a-2c3d-2a66-17328b48a1fb","0.7826"
"Bird","PoweredVV81G","0.7826"
"Bird","Powered9ELC1","0.7826"
"SPIN","Powered3114843","0.7717"
"Bolt Mobility","Powered-f3f06310-3fe2-fc1d-3380-b14ddef35780","0.7717"
"Lyft","Powered354182","0.7717"
"Lime","PoweredJJ6TGMGDXPFBK","0.7717"
"SPIN","Powered9211962","0.7717"
"Bolt Mobility","Powered-7a15e49f-aab2-5d6f-c315-fdda7cc567be","0.7717"
"Bird","Powered818AQ","0.7717"
"Bird","PoweredFRFI1","0.7717"
"Bird","PoweredUEQHT","0.7717"
"Bird","PoweredFUNJI","0.7717"
"Bird","Powered2DA22","0.7717"
"Bird","PoweredQ2JNH","0.7717"
"Bird","Powered9MQND","0.7717"
"Bird","Powered8IUJN","0.7717"
"Bird","Powered42KLJ","0.7717"
"Bird","Powered1IFRE","0.7717"
"Bird","PoweredQ5XGK","0.7717"
"Lyft","Powered605744","0.7717"
"Lime","PoweredSSM5AWADCWFZA","0.7717"
"Bird","Powered1R52Y","0.7717"
"Bird","PoweredDSLMP","0.7717"
"Bolt Mobility","Powered-8b75029d-3a17-ab25-9ca3-4cc4511f6622","0.7717"
"SPIN","Powered5955447","0.7717"
"Bird","PoweredZGVHC","0.7717"
"Bolt Mobility","Powered-7ed3576a-5054-84ed-41a9-4a9785ceca2d","0.7717"
"SPIN","Powered7182299","0.7717"
"Lyft","Powered179360","0.7717"
"Bird","PoweredXP5E2","0.7717"
"Bird","PoweredU6WYW","0.7717"
"Lime","PoweredUWLZ32JTQZWD4","0.7717"
"Bird","PoweredFJ32D","0.7717"
"Bird","PoweredFH7D2","0.7717"
"Bolt Mobility","Powered-5feabefb-3dbb-017a-f3d7-be2f2935ae1d","0.7717"
"Bird","PoweredICNVI","0.7717"
"Bird","PoweredRWGRR","0.7717"
"SPIN","Powered7347865","0.7717"
"Lyft","Powered346062","0.7717"
"Lyft","Powered461637","0.7717"
"Bird","Powered6KJLY","0.7717"
"Bird","PoweredQRRTY","0.7717"
"SPIN","Powered9641182","0.7717"
"Bird","PoweredFF2JV","0.7717"
"Bird","Powered2UVN8","0.7717"
"Bird","Powered5D2ZE","0.7717"
"Bird","PoweredMJ13N","0.7717"
"Bird","PoweredG6T9P","0.7717"
"Lyft","Powered309610","0.7717"
"Bolt Mobility","Powered-046201fb-6532-1f37-6334-3612fb1e61f7","0.7717"
"SPIN","Powered6930923","0.7717"
"Lyft","Powered414910","0.7717"
"Bird","PoweredDNCQL","0.7717"
"Bird","PoweredTJX3G","0.7717"
"Bird","PoweredP6EBZ","0.7717"
"Lyft","Powered953895","0.7717"
"Bird","PoweredY9CMJ","0.7717"
"Bolt Mobility","Powered-912e704f-b9f8-ae2c-09f2-6cf66ab468a8","0.7717"
"Bird","PoweredJVW3H","0.7717"
"Bolt Mobility","Powered-cd8f9965-7978-b304-de96-a96edc077e96","0.7717"
"SPIN","Powered9560184","0.7717"
"Lime","Powered5I7KTDTBSAZBG","0.7717"
"Bird","PoweredCPJ2D","0.7717"
"SPIN","Powered8631385","0.7717"
"Lyft","Powered346578","0.7717"
"Bird","PoweredCBZVU","0.7717"
"Bird","PoweredFHIQB","0.7717"
"SPIN","Powered2547441","0.7717"
"Bird","PoweredRJY1U","0.7717"
"Bird","PoweredI1ZAA","0.7717"
"Bird","PoweredEQH7F","0.7717"
"Lime","PoweredWTD4JXI23Z2LA","0.7717"
"Lime","PoweredHVNBCBQAWFTPS","0.7717"
"Bird","Powered8LSLD","0.7717"
"Lyft","Powered282434","0.7717"
"Lime","PoweredDZB5NI66PWMR4","0.7717"
"Bird","PoweredWBFN1","0.7717"
"Bird","PoweredYVZ62","0.7609"
"Lyft","Powered305510","0.7609"
"Bird","PoweredXW9BL","0.7609"
"Lime","PoweredSRWOVMD33IFX2","0.7609"
"Bird","Powered2154L","0.7609"
"Bird","PoweredT9C6P","0.7609"
"Bird","PoweredQ6NDE","0.7609"
"SPIN","Powered5365832","0.7609"
"Bird","PoweredZS33F","0.7609"
"Bird","PoweredMPK9Z","0.7609"
"Bolt Mobility","Powered-578ab94c-2988-d9f1-a3c0-48feaa93fede","0.7609"
"Bird","PoweredUWKW3","0.7609"
"Bird","PoweredYIPVP","0.7609"
"Bird","PoweredLJ7RB","0.7609"
"Lyft","Powered065897","0.7609"
"Bird","PoweredTCFDQ","0.7609"
"Bird","PoweredL35NW","0.7609"
"Bird","PoweredQE2JL","0.7609"
"Bird","PoweredAHNE4","0.7609"
"Lyft","Powered027850","0.7609"
"Lyft","Powered786645","0.7609"
"Bird","PoweredYUL2B","0.7609"
"Bird","PoweredKZ1X8","0.7609"
"Lyft","Powered733509","0.7609"
"Bird","PoweredXQMD1","0.7609"
"Lyft","Powered127986","0.7609"
"Bolt Mobility","Powered-9e67babe-2d80-cc5d-037e-439e8ad79117","0.7609"
"Bolt Mobility","Powered-4820bbcf-520e-cfe9-b486-b24182a6874e","0.7609"
"Bird","PoweredNPV1Q","0.7609"
"Bird","Powered383LC","0.7609"
"Bird","PoweredZG428","0.7609"
"SPIN","Powered5748743","0.7609"
"Lyft","Powered231456","0.7609"
"Lyft","Powered041109","0.7609"
"Lyft","Powered268835","0.7609"
"Lime","Powered6KGCGRT5ZWCWG","0.7609"
"Bird","PoweredSEDC4","0.7609"
"Bolt Mobility","Powered-50111167-c2b2-205e-ad6e-a98161ecc521","0.7609"
"Bird","PoweredHNY78","0.7609"
"Lime","PoweredR7GY4RMYPSSCR","0.7609"
"Lime","PoweredT7YVE7XBBP2LB","0.7609"
"SPIN","Powered1209061","0.7609"
"SPIN","Powered5299331","0.7609"
"Bolt Mobility","Powered-f090e042-84e1-bf4f-efc4-b08b0ee0bf9b","0.7609"
"Bird","PoweredCN1TH","0.7609"
"Bird","PoweredWL36E","0.7609"
"Lyft","Powered317503","0.7609"
"Lyft","Powered707239","0.7609"
"Lime","Powered3COAIGMESMTYD","0.7609"
"Bird","PoweredYC1B7","0.7609"
"Bird","PoweredGHW3B","0.7609"
"Bird","PoweredKWGWH","0.7609"
"Bird","PoweredNK1LJ","0.7609"
"Lime","Powered3LDDJBCGRKGQM","0.7609"
"SPIN","Powered9331077","0.7609"
"Bolt Mobility","Powered-95919bb3-a6ea-3e52-b84a-a3a7d3fb7d90","0.7609"
"Bird","Powered7B8CF","0.7609"
"Bird","PoweredVIQLC","0.7609"
"Bird","PoweredPCEZG","0.7609"
"Bird","PoweredQMT5W","0.7609"
"Bird","PoweredZAPK8","0.7609"
"Lime","Powered2PZHBAB7ENUL4","0.7609"
"Bolt Mobility","Powered-4e5da7da-5a74-8a33-8347-7432a411c10e","0.7500"
"Bird","PoweredFBLIG","0.7500"
"Lyft","Powered141878","0.7500"
"SPIN","Powered8166631","0.7500"
"SPIN","Powered1897818","0.7500"
"Bolt Mobility","Powered-6c189807-63b1-0749-bc6c-90840328bc8f","0.7500"
"Bird","PoweredG1K9C","0.7500"
"Bird","PoweredJXM5N","0.7500"
"SPIN","Powered2650707","0.7500"
"SPIN","Powered2793206","0.7500"
"Bird","PoweredPT827","0.7500"
"Bolt Mobility","Powered-ec5e483b-973f-1728-29b7-0d00d30f3fa9","0.7500"
"Lyft","Powered281745","0.7500"
"SPIN","Powered6580260","0.7500"
"Bird","PoweredGRV7X","0.7500"
"Lyft","Powered795472","0.7500"
"Bird","PoweredEWJBE","0.7500"
"Bird","PoweredEAGFN","0.7500"
"Bird","PoweredUV9CH","0.7500"
"Bird","PoweredAK36E","0.7500"
"Bird","PoweredMEJEH","0.7500"
"Bird","PoweredIBPH6","0.7500"
"SPIN","Powered8370229","0.7500"
"Bird","PoweredZ2JSC","0.7500"
"Bolt Mobility","Powered-d7e27cba-0c42-7dc1-e3cc-5918e4259c4d","0.7500"
"Bird","PoweredG36HF","0.7500"
"SPIN","Powered8606603","0.7500"
